ticker,effective_from,effective_to,status,source,source_url,retrieved_at,license,access_cost,addition_evidence_ids,deletion_evidence_ids,identity_evidence_urls,addition_boundary_supported,deletion_boundary_supported,interval_verified,security_history_verified,next_action
SEDG,2021-12-20,2023-12-17,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SEE,1998-04-01,2023-12-17,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SHLD,2005-03-28,2012-09-04,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,2012-09-05-SHLD-deletion,https://www.sec.gov/Archives/edgar/data/1310067/000131006717000005/shld201610k.htm | https://www.globalxetfs.com/articles/introducing-shld-the-case-for-defense-tech,False,True,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SHW,1996-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SIAL,1996-01-02,2015-11-17,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SIG,2015-07-29,2018-03-18,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,2018-03-19-SIG-deletion,,False,True,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SIVB,2018-03-19,2023-03-14,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,2018-03-19-SIVB-addition,2023-03-15-SIVB-deletion,,True,True,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SJM,2008-11-06,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SLB,1996-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SLG,2015-03-23,2021-03-21,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SLM,1998-07-01,2014-04-30,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SMCI,2024-03-18,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,2024-03-18-SMCI-addition,,,True,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SNA,1996-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SNDK,2006-04-20,2016-05-11,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SNDK,2025-11-28,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SNI,2008-07-01,2018-03-06,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SNPS,2017-03-16,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SO,1996-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SOLS,2025-10-30,2025-12-21,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SOLV,2024-04-01,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SPG,2002-06-26,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SPGI,1996-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SPLS,1998-10-07,2017-09-12,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SRCL,2008-11-19,2018-12-02,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SRE,1998-06-29,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
STE,2019-12-23,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
STI,1996-01-02,2019-12-08,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
STJ,1996-01-02,2017-01-04,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
STLD,2022-12-22,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
STT,1997-08-18,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
STX,2012-07-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
STZ,2005-07-05,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SUN,1996-01-02,2012-10-04,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SVU,1996-01-02,2012-04-30,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SW,2024-07-08,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SWK,1996-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SWKS,2015-03-12,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SWN,2008-06-06,2017-04-03,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SWY,1998-11-13,2015-01-26,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SYF,2015-11-18,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SYK,2000-12-12,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SYMC,2003-03-31,2019-11-04,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
SYY,1996-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
T,1996-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TAP,1996-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TDC,2007-10-01,2017-06-18,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TDG,2016-06-03,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TDY,2020-06-22,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TE,2001-10-10,2016-06-30,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TECH,2021-08-30,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TEG,2007-02-22,2015-06-29,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TEL,2011-10-17,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TER,1999-11-15,2013-12-22,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TER,2020-09-21,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TFC,2019-12-09,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TFX,2019-01-18,2025-03-23,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TGNA,1996-01-02,2017-06-01,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TGT,1996-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
THC,1996-01-02,2016-04-17,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TIE,2007-10-29,2012-12-23,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TIF,2000-06-21,2021-01-06,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TJX,1996-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TKO,2025-03-24,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TMK,1996-01-02,2019-08-07,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TMO,1997-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TMUS,2009-06-30,2013-04-30,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TMUS,2019-07-15,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TPL,2024-11-26,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TPR,2004-09-01,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TRGP,2022-10-12,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TRIP,2011-12-21,2019-12-22,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TRMB,2021-01-21,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TROW,1999-10-13,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TRV,1996-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TSCO,2014-01-24,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TSLA,2020-12-21,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TSN,2005-08-11,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TSS,2008-01-02,2019-09-22,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TT,2020-03-03,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TTD,2025-07-18,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TTWO,2018-03-19,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,2018-03-19-TTWO-addition,,,True,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TWC,2009-03-30,2016-05-17,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TWTR,2018-06-07,2022-10-31,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TWX,1996-01-02,2018-06-14,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TXN,1996-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TXT,1996-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
TYL,2020-06-22,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
UA,2016-04-08,2022-06-20,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
UAA,2014-05-01,2022-06-20,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
UAL,2015-09-03,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
UBER,2023-12-18,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
UDR,2016-03-07,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
UHS,2014-09-22,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
ULTA,2016-04-18,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
