run_at,name,git,notes,param_fold,param_start,param_end,param_tickers,param_mode,param_stress,param_use_trade_rules,param_horizon_days,metric_fold,metric_tickers,metric_trades,metric_total_return_pct,metric_alpha_pct,metric_sharpe_ratio_daily,metric_nw_tstat_vs_cash,metric_max_drawdown_pct,metric_kill_all_pass,artifact_trades,artifact_equity,artifact_metrics,artifact_breakdown,artifact_attribution,param_allow_shorts,metric_approved_models,param_horizons,param_execution_horizon,param_weights,artifact_component_predictions_dir,artifact_edge_audit,metric_daily_rank_ic_mean,metric_daily_rank_ic_tstat,artifact_daily_rank_ic
2026-04-26T10:48:19+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,10.0,,,1698,458.06,-606.2,0.916,4.475,-13.69,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,2.0,,,,,,,,
2026-04-26T10:50:55+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,10.0,,,1995,97.6,-966.65,0.36,2.083,-23.64,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-26T10:58:37+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,2001,304.7,-759.55,0.819,4.041,-12.77,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,7.0,,,,,,,,
2026-04-26T11:10:05+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,2574,7.05,-1057.21,0.095,0.495,-40.59,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-26T11:11:49+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,2704,17.79,-1046.47,0.142,0.768,-46.77,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-26T11:12:27+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,2704,17.79,-1046.46,0.142,0.768,-46.77,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-26T11:14:34+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,10.0,,,2549,38.92,-1025.34,0.222,1.188,-29.28,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-26T11:15:12+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,15.0,,,2765,63.12,-1001.13,0.296,1.625,-24.26,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-26T11:15:48+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,2011,270.68,-793.58,0.779,3.809,-16.0,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,4.0,,,,,,,,
2026-04-26T11:22:13+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,1913,397.31,-666.94,0.901,4.452,-12.34,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,5.0,,,,,,,,
2026-04-26T11:24:38+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,10.0,,,2723,-13.71,-1077.97,-0.004,-0.021,-49.62,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-26T11:25:16+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,15.0,,,2880,45.2,-1019.05,0.242,1.366,-26.15,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-26T11:25:48+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,313,414.4,-649.85,0.974,4.304,-17.46,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,1.0,,,,,,,,
2026-04-26T11:30:34+00:00,backtest_walkforward,2822443,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,313,414.4,-649.85,0.974,4.304,-17.46,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,1.0,,,,,,,,
2026-04-26T11:33:20+00:00,backtest_walkforward,2822443,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,2001,304.7,-759.55,0.819,4.041,-12.77,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_15tickers_trade_attribution.csv,False,7.0,,,,,,,,
2026-04-26T11:40:26+00:00,backtest_walkforward,2822443,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC"", ""LLY"", ""V"", ""MA"", ""HD"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,2006,416.27,-647.98,0.937,4.692,-14.01,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_16tickers_trade_attribution.csv,False,5.0,,,,,,,,
2026-04-26T12:18:28+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,0,227.66,-836.6,0.7,3.269,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,5.0,,,,,,,,
2026-04-26T23:42:10+00:00,multi_horizon_backtest,c7e6039,,,,,"[""AAPL"", ""ABBV"", ""AMD"", ""AMZN"", ""BAC"", ""BRK-B"", ""BTC-USD"", ""CAT"", ""COST"", ""CVX"", ""DE"", ""GOOGL"", ""GS"", ""HD"", ""INTC"", ""JNJ"", ""JPM"", ""LLY"", ""MA"", ""META"", ""MSFT"", ""MU"", ""NVDA"", ""PG"", ""TSLA"", ""UNH"", ""V"", ""XOM""]",long_only,1.0,False,,,,0,227.66,-836.59,0.7,3.269,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/multi_horizon_5_10_20_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/multi_horizon_5_10_20_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/multi_horizon_5_10_20_long_only_28tickers_metrics.json,,,,,"[5, 10, 20]",20.0,"{""10"": 1.0, ""20"": 1.0, ""5"": 1.0}",/Users/amos/Code/Stock Market AI Bot/signals/multi_horizon_components_20260427_073740,,,,
2026-04-27T00:03:03+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,1950,-96.34,-1160.6,-1.436,-7.087,-97.82,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T00:08:22+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,1950,-96.34,-1160.6,-1.436,-7.087,-97.82,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T00:14:15+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,1950,-96.34,-1160.6,-1.436,-7.087,-97.82,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T04:44:00+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,647,166.65,-897.61,0.535,2.623,-25.57,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T04:53:19+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,259,226.97,-837.28,0.687,3.275,-19.54,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T05:05:12+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,602,143.43,-920.83,0.518,2.541,-21.41,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,2.0,,,,,,,,
2026-04-27T05:19:51+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,333,216.4,-847.86,0.649,3.121,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T05:45:18+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,541,204.51,-859.75,0.623,3.051,-20.25,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T08:00:12+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,363,213.27,-850.99,0.645,3.106,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
